ИНН, additionaldata,ID компании,Наименование полное,Наименование краткое,Реестр МСП,Вид предпринимательства,Категория субъекта,objecttype,registration_number,patent_type,patent_name,classification,publication URL
5904366713, additionaldata,24799613.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИМПУЛЬС""","ООО ""ИМПУЛЬС""",,,,,2812160,Изобретение,Газовый редуктор,,
9718115090, additionaldata,,,,,,,,,,,,
7725432762, additionaldata,,,,,,,,,,,,
4703154530, additionaldata,24799531.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРТНЕР""","ООО ""ПАРТНЕР""",,,,,204825,Полезная модель,Насосный агрегат для напыления и нагнетания герметизирующего состава в угольной шахте,,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=204825
4703154530, additionaldata,24799531.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРТНЕР""","ООО ""ПАРТНЕР""",,,,,217876,Полезная модель,Платформа самоходная для перевозки грузов в угольной шахте,E21F  13/02,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=217876
4703154530, additionaldata,24799531.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРТНЕР""","ООО ""ПАРТНЕР""",,,,,215350,Полезная модель,Станок для раскроя поролона,B26D   1/46,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=215350
4703154530, additionaldata,24799531.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРТНЕР""","ООО ""ПАРТНЕР""",,,,,198250,Полезная модель,Полезная модель устройства для производства водяного тумана в угольной шахте,E21F   5/04,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=198250
4703154530, additionaldata,24799531.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРТНЕР""","ООО ""ПАРТНЕР""",,,,,219689,Полезная модель,Коллектор с гидравлическими туманообразующими форсунками для угольной шахты,E21F   5/04,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=219689
4703154530, additionaldata,24799531.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРТНЕР""","ООО ""ПАРТНЕР""",,,,,2678218,Изобретение,Устройство для производства водяного тумана в угольной шахте,E21F   5/04,
4703154530, additionaldata,24799531.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРТНЕР""","ООО ""ПАРТНЕР""",,,,,2705133,Изобретение,Способ герметизации угольного массива для снижения поступления воздуха к очагам самонагревания угля,E21F   5/18,
4703154530, additionaldata,24799531.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРТНЕР""","ООО ""ПАРТНЕР""",,,,,2662836,Изобретение,Способ строительства основания на почве горной выработки в угольной и сланцевой шахте,E21D  11/15;E02D   3/00,
4703154530, additionaldata,24799531.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРТНЕР""","ООО ""ПАРТНЕР""",,,,,2663984,Изобретение,Способ строительства и ремонта вентиляционного сооружения в угольных и сланцевых шахтах,E21D   5/11;E21D   5/12,
4703154530, additionaldata,24799531.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРТНЕР""","ООО ""ПАРТНЕР""",,,,,2717153,Изобретение,Способ строительства вентиляционного сооружения в угольных шахтах,E21F   1/00,
4703154530, additionaldata,24799531.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРТНЕР""","ООО ""ПАРТНЕР""",,,,,2672899,Изобретение,Способ снижения газопроницаемости угольного массива,E21F   5/08,
4703154530, additionaldata,24799531.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРТНЕР""","ООО ""ПАРТНЕР""",,,,,2681047,Изобретение,Способ снижения газовыделения и газопроницаемости в угольной шахте,E21F   5/08,
7804616138, additionaldata,,,,,,,,,,,,
5425024328, additionaldata,,,,,,,,,,,,
273921561, additionaldata,,,,,,,,,,,,
6670471493, additionaldata,,,,,,,,,,,,
4703154523, additionaldata,24799606.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕЛИЗ""","ООО ""РЕЛИЗ""",,,,,2783274,Изобретение,Способ изготовления наполнителя цветного покрытия из гранулированных эластичных материалов,E01C  13/00;E01C   5/18;C04B  20/10,
4703154523, additionaldata,24799606.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕЛИЗ""","ООО ""РЕЛИЗ""",,,,,2817791,Изобретение,Способ получения синтетических пигментов,C09B  67/04;C09C   3/08;C09B  67/0033;C09B  67/0002;C09C   3/06;C09B  67/22,
2221237844, additionaldata,,,,,,,,,,,,
7839104701, additionaldata,,,,,,,,,,,,
2540232190, additionaldata,,,,,,,,,,,,
7751145980, additionaldata,,,,,,,,,,,,
4704104300, additionaldata,,,,,,,,,,,,
2315208775, additionaldata,,,,,,,,,,,,
7728392490, additionaldata,,,,,,,,,,,,
1841076320, additionaldata,,,,,,,,,,,,
2460107010, additionaldata,24799781.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УСПЕХ""","ООО ""УСПЕХ""",,,,,177113,Полезная модель,САУНА,A61H  33/06,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=177113
2460107010, additionaldata,24799781.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УСПЕХ""","ООО ""УСПЕХ""",,,,,209027,Полезная модель,Тент,,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=209027
2460107010, additionaldata,24799781.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УСПЕХ""","ООО ""УСПЕХ""",,,,,177113,Полезная модель,САУНА,A61H  33/06,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=177113
2460107010, additionaldata,24799781.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УСПЕХ""","ООО ""УСПЕХ""",,,,,209027,Полезная модель,Тент,,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=209027
2460107010, additionaldata,24799781.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УСПЕХ""","ООО ""УСПЕХ""",,,,,2657922,Изобретение,САУНА,A61H  33/06,
2460107010, additionaldata,24799781.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УСПЕХ""","ООО ""УСПЕХ""",,,,,134844,Промышленный образец,ПРЯНИК ФИГУРНЫЙ,01-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=134844
2460107010, additionaldata,24799781.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УСПЕХ""","ООО ""УСПЕХ""",,,,,134845,Промышленный образец,ПРЯНИК ФИГУРНЫЙ,01-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=134845
7839108015, additionaldata,,,,,,,,,,,,
2222871179, additionaldata,,,,,,,,,,,,
7725497819, additionaldata,,,,,,,,,,,,
7820066749, additionaldata,,,,,,,,,,,,
9701099467, additionaldata,,,,,,,,,,,,
5040156765, additionaldata,,,,,,,,,,,,
7810734919, additionaldata,,,,,,,,,,,,
1016001957, additionaldata,,,,,,,,,,,,
4632246782, additionaldata,24799851.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУЧ""","ООО ""ЛУЧ""",,,,,200933,Полезная модель,"Передвижная пропиточная линия для производства препрегов, отверждаемых ультрафиолетом",B29B  15/10;C08J   5/24,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=200933
4632246782, additionaldata,24799851.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУЧ""","ООО ""ЛУЧ""",,,,,134963,Промышленный образец,БУТЫЛКА,09-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=134963
4632246782, additionaldata,24799851.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУЧ""","ООО ""ЛУЧ""",,,,,141301,Промышленный образец,БУТЫЛКА,09-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=141301
4632246782, additionaldata,24799851.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУЧ""","ООО ""ЛУЧ""",,,,,134960,Промышленный образец,БУТЫЛКА,09-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=134960
4632246782, additionaldata,24799851.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУЧ""","ООО ""ЛУЧ""",,,,,133689,Промышленный образец,БУТЫЛКА (условное наименование 33-ЛРД),09-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=133689
4632246782, additionaldata,24799851.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУЧ""","ООО ""ЛУЧ""",,,,,118734,Промышленный образец,БУТЫЛКА,09-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=118734
4632246782, additionaldata,24799851.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУЧ""","ООО ""ЛУЧ""",,,,,120284,Промышленный образец,БУТЫЛКА,09-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=120284
4632246782, additionaldata,24799851.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУЧ""","ООО ""ЛУЧ""",,,,,120285,Промышленный образец,БУТЫЛКА,09-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=120285
4632246782, additionaldata,24799851.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУЧ""","ООО ""ЛУЧ""",,,,,120286,Промышленный образец,БУТЫЛКА,09-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=120286
4632246782, additionaldata,24799851.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУЧ""","ООО ""ЛУЧ""",,,,,140996,Промышленный образец,БУТЫЛКА,09-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=140996
4632246782, additionaldata,24799851.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУЧ""","ООО ""ЛУЧ""",,,,,134961,Промышленный образец,БУТЫЛКА,09-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=134961
4632246782, additionaldata,24799851.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУЧ""","ООО ""ЛУЧ""",,,,,118735,Промышленный образец,БУТЫЛКА,09-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=118735
4632246782, additionaldata,24799851.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУЧ""","ООО ""ЛУЧ""",,,,,118733,Промышленный образец,БУТЫЛКА,09-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=118733
4632246782, additionaldata,24799851.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУЧ""","ООО ""ЛУЧ""",,,,,134962,Промышленный образец,БУТЫЛКА,09-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=134962
4632246782, additionaldata,24799851.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУЧ""","ООО ""ЛУЧ""",,,,,210866,Полезная модель,КОТЕЛ НА ДИАТЕРМИЧЕСКОМ МАСЛЕ,F01K   3/00;E01C  19/08;F01K  11/00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=210866
6950215333, additionaldata,,,,,,,,,,,,
7810718000, additionaldata,,,,,,,,,,,,
2543130454, additionaldata,,,,,,,,,,,,
6320029426, additionaldata,,,,,,,,,,,,
253813018007, additionaldata,,,,,,,,,,,,
2311266600, additionaldata,,,,,,,,,,,,
5638073915, additionaldata,,,,,,,,,,,,
6316247414, additionaldata,,,,,,,,,,,,
7722448500, additionaldata,,,,,,,,,,,,
1655406652, additionaldata,,,,,,,,,,,,
5244031228, additionaldata,,,,,,,,,,,,
4501218051, additionaldata,,,,,,,,,,,,
6166111281, additionaldata,,,,,,,,,,,,
7716894626, additionaldata,,,,,,,,,,,,
6683014670, additionaldata,,,,,,,,,,,,
9718109811, additionaldata,,,,,,,,,,,,
2543121227, additionaldata,,,,,,,,,,,,
5032299625, additionaldata,24800108.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР""","ООО ""ВЕКТОР""",,,,,221977,Полезная модель,Напольный коврик бытового назначения,A47G  27/02,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=221977
5032299625, additionaldata,24800108.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР""","ООО ""ВЕКТОР""",,,,,2798397,Изобретение,СПОСОБ ПОДГОТОВКИ ЖИДКИХ ТЕКСТИЛЬНЫХ ВСПОМОГАТЕЛЬНЫХ ВЕЩЕСТВ ДЛЯ ОБРАБОТКИ ВОЛОКНИСТЫХ МАТЕРИАЛОВ,,
5032299625, additionaldata,24800108.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР""","ООО ""ВЕКТОР""",,,,,2774741,Изобретение,Армодренажный гибкий композитный геотекстильный нетканый материал,,
5032299625, additionaldata,24800108.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР""","ООО ""ВЕКТОР""",,,,,2812651,Изобретение,Устройство для сжигания пеллет,,
5032299625, additionaldata,24800108.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР""","ООО ""ВЕКТОР""",,,,,222295,Полезная модель,Напольный коврик бытового назначения,,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=222295
730200552550, additionaldata,,,,,,,,,,,,
7725432089, additionaldata,,,,,,,,,,,,
2311256873, additionaldata,,,,,,,,,,,,
7805719288, additionaldata,,,,,,,,,,,,
9709021790, additionaldata,,,,,,,,,,,,
6166108546, additionaldata,,,,,,,,,,,,
7708333440, additionaldata,,,,,,,,,,,,
7716883737, additionaldata,24800192.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕСУРС""","ООО ""РЕСУРС""",,,,,222335,Полезная модель,Суппорт для установок колонкового сверления со станиной прямоугольного поперечного сечения,,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=222335
7716883737, additionaldata,24800192.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕСУРС""","ООО ""РЕСУРС""",,,,,133682,Промышленный образец,УПАКОВКА (3 варианта),09-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=133682
7716883737, additionaldata,24800192.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕСУРС""","ООО ""РЕСУРС""",,,,,134838,Промышленный образец,УПАКОВКА (2 варианта),09-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=134838
7716883737, additionaldata,24800192.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕСУРС""","ООО ""РЕСУРС""",,,,,107932,Промышленный образец,УПАКОВКА (5 вариантов),09-05,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=107932
7716883737, additionaldata,24800192.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕСУРС""","ООО ""РЕСУРС""",,,,,133681,Промышленный образец,УПАКОВКА (2 варианта),09-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=133681
7716883737, additionaldata,24800192.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕСУРС""","ООО ""РЕСУРС""",,,,,135218,Промышленный образец,"КОМПЛЕКТ УПАКОВОК (изделие в целом), УПАКОВКА (самостоятельная часть изделия), УПАКОВКА (самостоятельная часть изделия), УПАКОВКА (самостоятельная часть изделия), УПАКОВКА (самостоятельная часть изделия) и УПАКОВКА (самостоятельная часть изделия)",09-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=135218
7716883737, additionaldata,24800192.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕСУРС""","ООО ""РЕСУРС""",,,,,135217,Промышленный образец,УПАКОВКА (2 варианта),09-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=135217
7716883737, additionaldata,24800192.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕСУРС""","ООО ""РЕСУРС""",,,,,121869,Промышленный образец,РИСУНОК ДЛЯ ЭТИКЕТКИ ДЛЯ НАПИТКОВ,32-00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=121869
7702437549, additionaldata,24800199.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САТУРН""","ООО ""САТУРН""",,,,,197123,Полезная модель,ПЕТЛЯ ШАРНИРНАЯ,E05D   7/04;E05D   3/02,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=197123
